gender,age,number_of_dependents,number_of_referrals,tenure_in_months,offer,internet_service,internet_type,avg_monthly_gb_download,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_value,avg_monthly_spending,revenue_minus_refunds,contract_length_months,has_streaming,has_phone_service,has_multiple_lines,has_online_security,has_online_backup,has_device_protection_plan,has_premium_tech_support,has_streaming_tv,has_streaming_movies,has_streaming_music,has_unlimited_data,has_paperless_billing,num_services
Female,73,0,0,2,Offer E,Yes,Cable,22,Bank Withdrawal,44.3,89.3,0.0,0,47.82,137.12,0,44.65,137.12,12,False,1,0,0,0,0,0,0,0,0,1,1,2
Male,46,0,0,3,Offer E,Yes,Fiber Optic,26,Bank Withdrawal,84.3,235.05,0.0,0,41.160000000000004,276.21000000000004,0,78.35000000000001,276.21000000000004,1,True,1,0,0,1,0,0,0,1,1,1,0,5
Male,40,0,0,19,Offer D,Yes,DSL,18,Bank Withdrawal,59.55,1144.6,0.0,0,225.15,1369.75,0,60.24210526315789,1369.75,1,False,1,1,0,0,1,1,0,0,0,1,0,4
Male,53,0,0,72,Offer A,Yes,DSL,13,Bank Withdrawal,69.65,4908.25,0.0,0,263.52,5171.77,0,68.17013888888889,5171.77,24,False,1,1,1,1,1,1,0,0,0,1,0,6
Male,76,0,2,63,Offer B,Yes,DSL,7,Bank Withdrawal,36.1,2298.9,0.0,0,0.0,2298.9,0,36.490476190476194,2298.9,12,False,0,0,1,0,0,1,0,0,0,1,0,3
Male,38,0,1,66,,Yes,DSL,29,Bank Withdrawal,56.6,3789.2,0.0,0,0.0,3789.2,0,57.41212121212121,3789.2,24,True,0,0,1,1,1,1,1,0,0,1,1,6
Male,23,0,0,1,,Yes,Fiber Optic,27,Bank Withdrawal,75.9,75.9,0.0,0,44.56,120.46000000000001,1,75.9,120.46000000000001,1,False,1,0,0,0,0,1,0,0,0,1,1,3
Female,24,0,0,60,,Yes,Fiber Optic,48,Bank Withdrawal,79.2,4765.0,0.0,0,917.4,5682.4,0,79.41666666666667,5682.4,12,False,1,1,0,0,1,0,0,0,0,1,1,3
Female,43,3,3,48,,Yes,DSL,22,Credit Card,45.0,2196.3,0.0,0,0.0,2196.3,0,45.75625,2196.3,12,True,0,0,1,0,1,0,0,1,1,1,0,5
Female,45,0,0,1,Offer E,Yes,Fiber Optic,4,Credit Card,85.55,85.55,0.0,0,33.34,118.89,1,85.55,118.89,1,True,1,0,0,0,1,0,1,0,0,1,1,4
Male,49,0,0,15,,Yes,Fiber Optic,15,Bank Withdrawal,93.35,1444.65,0.0,0,733.95,2178.6000000000004,1,96.31,2178.6000000000004,1,True,1,1,0,0,0,0,1,1,1,1,1,5
Female,62,0,4,50,Offer B,Yes,Fiber Optic,13,Bank Withdrawal,109.65,5405.8,0.0,0,1728.5,7134.3,0,108.116,7134.3,1,True,1,1,1,1,0,1,1,1,1,1,1,8
Male,25,1,10,72,Offer A,Yes,Cable,30,Credit Card,89.7,6339.3,0.0,0,2430.0,8769.3,0,88.04583333333333,8769.3,24,True,1,1,1,1,1,1,1,1,1,1,0,9
Female,37,0,0,46,,Yes,Fiber Optic,21,Credit Card,84.25,3847.6,0.0,100,1990.42,5938.02,0,83.64347826086956,5938.02,1,False,1,1,1,1,0,0,0,0,0,0,0,4
Female,35,1,4,72,,Yes,DSL,19,Bank Withdrawal,92.65,6733.0,0.0,0,2160.0,8893.0,0,93.51388888888889,8893.0,24,True,1,1,1,1,1,1,1,1,1,1,0,9
Male,37,3,2,1,,No,,0,Credit Card,19.7,19.7,0.0,0,34.28,53.980000000000004,0,19.7,53.980000000000004,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,19,0,0,1,,Yes,Cable,51,Bank Withdrawal,50.1,50.1,0.0,0,29.13,79.23,0,50.1,79.23,1,False,1,1,0,0,0,0,0,0,0,1,1,2
Female,69,0,0,67,Offer A,Yes,Fiber Optic,21,Bank Withdrawal,92.45,6140.85,0.0,0,172.19,6313.04,0,91.65447761194031,6313.04,24,True,1,0,1,1,0,1,1,0,0,1,1,6
Female,44,1,5,48,,Yes,DSL,27,Bank Withdrawal,79.65,3870.3,0.0,0,429.12,4299.42,0,80.63125000000001,4299.42,24,True,1,1,0,1,0,1,1,1,1,1,0,7
Female,19,0,0,72,,Yes,Fiber Optic,73,Bank Withdrawal,109.9,7624.2,0.0,0,3017.5199999999995,10641.72,0,105.89166666666667,10641.72,24,True,1,0,1,1,1,1,1,1,1,1,1,9
Male,64,0,6,52,Offer B,Yes,Cable,24,Credit Card,81.4,4354.45,0.0,0,2149.6800000000003,6504.13,0,83.73942307692307,6504.13,12,True,1,1,1,1,1,1,0,1,1,1,1,8
Female,44,3,1,67,Offer A,Yes,Cable,28,Credit Card,50.55,3431.75,0.0,0,3142.2999999999997,6574.049999999999,0,51.22014925373134,6574.049999999999,12,False,1,0,0,1,0,0,0,0,0,1,0,3
Female,58,0,1,28,Offer C,Yes,Fiber Optic,13,Bank Withdrawal,81.05,2227.1,0.0,0,471.80000000000007,2698.9,1,79.53928571428571,2698.9,1,True,1,0,0,0,0,0,0,1,1,1,1,4
Female,29,1,9,32,Offer C,Yes,DSL,51,Bank Withdrawal,62.45,2045.55,0.0,0,1064.96,3110.51,0,63.9234375,3110.51,1,True,1,1,0,1,1,0,0,0,1,1,0,5
Female,80,0,2,27,,Yes,Cable,25,Bank Withdrawal,75.2,1929.35,0.0,0,189.54,2118.89,1,71.4574074074074,2118.89,1,False,1,0,1,0,0,0,0,0,0,1,1,3
Male,22,0,0,3,,Yes,Fiber Optic,73,Bank Withdrawal,90.4,268.45,0.0,0,94.44,362.89,0,89.48333333333333,362.89,1,True,1,0,0,1,1,0,0,1,1,1,0,6
Male,22,0,0,2,Offer E,Yes,Cable,27,Bank Withdrawal,85.65,181.5,0.0,0,80.86,262.36,1,90.75,262.36,1,True,1,1,0,0,0,0,1,0,1,1,1,4
Female,50,2,0,9,,Yes,Cable,11,Credit Card,72.9,651.4,0.0,0,319.41,970.81,1,72.37777777777778,970.81,1,True,1,0,0,0,1,1,1,1,1,1,1,7
Male,53,2,10,50,Offer B,Yes,Cable,28,Credit Card,70.5,3486.65,0.0,0,2224.5,5711.15,0,69.733,5711.15,24,True,1,1,1,0,0,1,1,0,0,1,1,5
Female,45,2,1,71,,No,,0,Bank Withdrawal,20.1,1389.6,0.0,0,2203.13,3592.73,0,19.57183098591549,3592.73,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,76,0,2,32,Offer C,Yes,Fiber Optic,10,Bank Withdrawal,74.9,2303.35,0.0,0,1514.88,3818.23,1,71.9796875,3818.23,1,False,1,1,0,0,0,0,0,0,0,1,1,2
Female,57,3,10,16,Offer D,Yes,Fiber Optic,76,Bank Withdrawal,100.7,1522.7,0.0,0,436.32,1959.02,0,95.16875,1959.02,1,True,1,0,1,0,1,0,1,1,1,1,0,7
Female,45,3,8,67,Offer A,Yes,Fiber Optic,22,Bank Withdrawal,105.65,6717.9,0.0,0,1191.9299999999998,7909.83,0,100.26716417910447,7909.83,24,True,1,1,0,0,1,1,1,1,1,1,1,7
Male,43,1,1,72,,Yes,Fiber Optic,13,Credit Card,114.3,8058.55,0.0,0,1147.68,9206.23,0,111.92430555555556,9206.23,24,True,1,1,1,1,1,1,1,1,1,1,1,9
Female,41,0,0,3,Offer E,No,,0,Bank Withdrawal,19.75,58.85,0.0,0,73.89,132.74,1,19.616666666666667,132.74,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,22,3,1,23,,No,,0,Credit Card,24.35,538.5,0.0,0,1104.46,1642.96,0,23.41304347826087,1642.96,12,False,1,1,0,0,0,0,0,0,0,0,0,1
Male,62,2,1,72,,Yes,DSL,18,Bank Withdrawal,69.85,5102.35,25.24,0,2042.64,7119.750000000001,0,70.86597222222223,7094.510000000001,24,False,1,1,1,1,1,1,0,0,0,1,0,6
Male,21,2,9,7,Offer E,Yes,Cable,47,Credit Card,58.85,465.7,0.0,0,0.0,465.7,0,66.52857142857142,465.7,1,True,0,0,1,1,1,0,1,1,1,1,0,7
Male,49,3,10,8,Offer E,Yes,DSL,57,Bank Withdrawal,54.4,475.1,0.0,0,12.48,487.58000000000004,0,59.3875,487.58000000000004,1,True,1,0,0,0,0,0,1,0,0,1,1,3
Male,33,4,9,66,Offer A,Yes,Cable,23,Bank Withdrawal,50.55,3364.55,0.0,110,0.0,3474.55,0,50.97803030303031,3474.55,24,True,0,0,0,0,0,1,1,1,1,0,0,5
Male,30,0,0,5,Offer E,No,,0,Credit Card,21.05,113.85,0.0,0,171.29999999999998,285.15,1,22.77,285.15,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,38,1,0,49,,Yes,Fiber Optic,11,Bank Withdrawal,103.7,5036.3,0.0,0,2172.17,7208.47,1,102.78163265306122,7208.47,1,True,1,1,0,1,1,0,1,1,1,1,1,7
Male,56,0,2,63,Offer B,No,,0,Bank Withdrawal,19.95,1234.8,0.0,0,2416.68,3651.4799999999996,0,19.599999999999998,3651.4799999999996,24,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,70,1,1,12,Offer D,Yes,DSL,14,Mailed Check,29.3,355.9,0.0,0,0.0,355.9,0,29.65833333333333,355.9,1,False,0,0,0,0,0,1,0,0,0,1,1,2
Male,54,6,5,27,,Yes,DSL,53,Credit Card,54.75,1510.3,0.0,0,977.1299999999999,2487.43,0,55.93703703703704,2487.43,1,False,1,0,1,1,0,0,0,0,0,1,1,4
Female,57,0,0,35,,Yes,DSL,20,Bank Withdrawal,60.55,1982.6,0.0,0,1568.3500000000001,3550.95,0,56.645714285714284,3550.95,1,False,1,0,1,1,1,0,0,0,0,1,0,5
Female,40,2,7,54,Offer B,Yes,DSL,12,Bank Withdrawal,86.2,4524.05,0.0,0,233.82,4757.87,0,83.77870370370371,4757.87,1,True,1,1,0,1,1,1,1,1,1,1,1,8
Male,56,0,0,1,,Yes,Fiber Optic,2,Bank Withdrawal,95.45,95.45,0.0,0,5.59,101.04,1,95.45,101.04,1,True,1,1,0,0,0,0,1,1,1,1,1,5
Male,38,0,0,5,Offer E,Yes,DSL,5,Credit Card,63.95,318.1,0.0,0,69.80000000000001,387.90000000000003,0,63.620000000000005,387.90000000000003,1,True,1,0,0,0,1,1,1,0,0,1,1,5
Male,61,0,0,19,,Yes,DSL,6,Bank Withdrawal,65.35,1231.85,0.0,60,794.01,2085.8599999999997,0,64.83421052631579,2085.8599999999997,12,True,1,0,0,1,0,1,0,1,1,0,1,6
Male,35,2,1,52,,Yes,DSL,17,Credit Card,50.2,2554.0,27.01,0,0.0,2526.99,0,49.11538461538461,2499.9799999999996,24,True,0,0,0,1,1,1,1,0,0,1,0,5
Female,61,3,8,72,,Yes,DSL,22,Bank Withdrawal,63.8,4684.3,0.0,0,0.0,4684.3,0,65.05972222222222,4684.3,24,True,0,0,1,1,1,1,1,1,1,1,1,8
Male,50,0,0,32,,No,,0,Bank Withdrawal,20.05,614.45,9.73,0,477.12,1081.8400000000001,0,19.2015625,1072.1100000000001,24,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,47,0,1,8,,Yes,Fiber Optic,6,Bank Withdrawal,101.15,842.9,0.0,0,135.04,977.9399999999999,1,105.3625,977.9399999999999,1,True,1,0,0,1,1,0,1,1,1,1,0,7
Male,35,0,0,41,Offer B,Yes,DSL,30,Mailed Check,65.0,2531.8,0.0,140,1539.55,4211.35,0,61.75121951219513,4211.35,12,True,1,1,0,0,1,0,0,1,1,0,0,5
Male,32,0,0,5,,No,,0,Credit Card,19.25,86.05,0.0,0,105.05000000000001,191.10000000000002,0,17.21,191.10000000000002,1,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,54,1,0,11,,Yes,DSL,17,Credit Card,36.05,402.6,0.0,100,0.0,502.6,0,36.6,502.6,12,False,0,0,1,0,0,1,0,0,0,0,1,3
Male,61,0,0,5,,Yes,Fiber Optic,11,Bank Withdrawal,96.1,453.4,0.0,0,155.45,608.8499999999999,1,90.67999999999999,608.8499999999999,1,True,1,0,0,0,0,1,1,1,1,1,1,6
Female,62,0,0,16,Offer D,No,,0,Credit Card,19.05,326.65,0.0,0,664.16,990.81,0,20.415625,990.81,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,80,0,0,71,,Yes,Fiber Optic,9,Bank Withdrawal,105.75,7382.85,0.0,0,433.09999999999997,7815.950000000001,0,103.98380281690142,7815.950000000001,12,True,1,1,0,1,0,1,1,1,0,1,0,6
Female,23,0,0,11,,Yes,DSL,59,Credit Card,40.4,422.6,0.0,0,0.0,422.6,0,38.41818181818182,422.6,12,False,0,0,0,1,1,1,0,0,0,1,1,4
Female,63,0,1,61,,Yes,Fiber Optic,7,Bank Withdrawal,99.15,6010.05,0.0,0,3009.13,9019.18,1,98.52540983606558,9019.18,1,True,1,1,0,1,0,0,1,1,1,1,1,6
Female,50,0,2,71,,Yes,Cable,6,Bank Withdrawal,84.8,6046.1,0.0,0,1637.26,7683.360000000001,0,85.15633802816902,7683.360000000001,12,True,1,0,1,1,1,1,1,1,1,1,1,9
Male,56,0,0,9,,No,,0,Credit Card,19.85,178.8,0.0,0,366.66,545.46,0,19.866666666666667,545.46,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,63,0,0,6,,Yes,DSL,8,Bank Withdrawal,49.45,314.6,0.0,0,234.95999999999998,549.56,0,52.43333333333334,549.56,1,False,1,0,1,0,0,0,0,0,0,1,1,3
Female,58,0,0,26,,Yes,Fiber Optic,22,Bank Withdrawal,88.8,2274.35,0.0,50,990.3400000000001,3314.69,1,87.475,3314.69,1,True,1,0,0,0,0,0,1,1,1,0,1,5
Female,29,0,0,6,Offer E,Yes,Cable,30,Mailed Check,55.15,322.9,0.0,0,41.88,364.78,0,53.81666666666666,364.78,1,False,1,0,1,1,0,0,0,0,0,0,0,4
Male,54,0,0,11,,Yes,Fiber Optic,15,Bank Withdrawal,84.8,888.75,0.0,0,336.27,1225.02,0,80.79545454545455,1225.02,1,True,1,0,0,0,1,0,0,1,1,1,0,5
Male,25,0,1,1,,Yes,Fiber Optic,73,Bank Withdrawal,80.55,80.55,0.0,0,43.67,124.22,1,80.55,124.22,1,True,1,0,0,0,0,0,1,0,1,0,1,4
Female,31,0,10,49,,No,,0,Bank Withdrawal,20.15,973.35,0.0,0,138.17999999999998,1111.53,0,19.864285714285714,1111.53,24,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,25,2,9,3,Offer E,Yes,DSL,51,Credit Card,58.7,168.6,0.0,0,34.410000000000004,203.01,0,56.199999999999996,203.01,1,True,1,0,0,1,0,0,1,0,0,1,1,4
Female,46,0,0,53,Offer B,Yes,Fiber Optic,13,Credit Card,99.5,5424.25,0.0,0,2309.21,7733.46,0,102.34433962264151,7733.46,24,True,1,0,1,1,1,1,0,1,1,1,0,8
Male,28,0,1,23,,Yes,Fiber Optic,27,Bank Withdrawal,99.85,2331.3,0.0,0,872.85,3204.15,1,101.3608695652174,3204.15,1,True,1,0,1,0,0,1,1,1,1,1,1,7
Male,63,0,0,2,,Yes,DSL,9,Bank Withdrawal,45.35,89.5,0.0,0,50.98,140.48,1,44.75,140.48,1,False,1,0,0,0,0,0,0,0,0,1,0,2
Male,37,0,0,1,,Yes,DSL,9,Credit Card,48.55,48.55,0.0,0,11.35,59.9,1,48.55,59.9,1,False,1,0,1,0,0,0,0,0,0,1,1,3
Male,44,1,0,3,,No,,0,Credit Card,26.4,121.25,0.0,0,101.60999999999999,222.85999999999999,0,40.416666666666664,222.85999999999999,24,False,1,1,0,0,0,0,0,0,0,0,1,1
Female,74,0,1,68,,Yes,Cable,24,Bank Withdrawal,100.2,6851.65,0.0,0,1450.4399999999998,8302.09,1,100.7595588235294,8302.09,1,True,1,1,0,1,0,0,1,1,1,1,1,6
Male,44,0,0,8,,Yes,Fiber Optic,10,Bank Withdrawal,94.7,740.3,0.0,80,155.92,976.2199999999999,1,92.5375,976.2199999999999,1,True,1,0,0,0,1,0,1,1,1,0,1,6
Female,21,0,9,70,Offer A,Yes,Fiber Optic,26,Bank Withdrawal,97.65,6982.5,0.0,80,1166.2,8228.7,0,99.75,8228.7,12,True,1,1,0,0,1,0,1,1,1,0,1,6
Male,62,3,9,39,Offer C,Yes,Fiber Optic,75,Bank Withdrawal,100.0,3835.55,0.0,0,674.31,4509.860000000001,0,98.3474358974359,4509.860000000001,12,True,1,1,0,0,1,0,1,1,1,1,0,6
Female,43,0,0,1,,Yes,Fiber Optic,25,Bank Withdrawal,70.1,70.1,0.0,0,17.37,87.47,1,70.1,87.47,1,False,1,0,0,0,0,0,0,0,0,1,1,2
Female,40,0,0,3,,Yes,Fiber Optic,7,Bank Withdrawal,97.9,315.3,0.0,0,90.53999999999999,405.84000000000003,1,105.10000000000001,405.84000000000003,1,True,1,0,0,1,0,1,1,1,1,1,1,7
Male,48,0,8,60,Offer B,Yes,Fiber Optic,4,Bank Withdrawal,102.5,6157.6,0.0,0,1153.1999999999998,7310.8,0,102.62666666666668,7310.8,12,True,1,1,0,1,1,0,1,1,1,1,0,7
Female,55,0,1,5,Offer E,Yes,Fiber Optic,10,Bank Withdrawal,69.95,330.15,0.0,0,85.39999999999999,415.54999999999995,1,66.03,415.54999999999995,1,False,1,0,0,0,0,0,0,0,0,1,0,2
Male,77,0,0,3,Offer E,Yes,Fiber Optic,14,Bank Withdrawal,81.35,233.7,0.0,0,27.660000000000004,261.36,1,77.89999999999999,261.36,1,False,1,1,0,1,0,0,0,0,0,1,1,3
Female,41,0,0,55,,Yes,Cable,13,Credit Card,66.05,3462.1,44.53,150,1945.9,5513.469999999999,0,62.947272727272725,5468.94,12,False,1,1,1,1,0,1,0,0,0,0,1,5
Male,43,0,0,72,,Yes,DSL,6,Credit Card,61.2,4390.25,0.0,0,0.0,4390.25,0,60.97569444444444,4390.25,24,True,0,0,1,0,1,1,1,1,1,1,1,7
Male,69,0,7,72,Offer A,Yes,DSL,9,Bank Withdrawal,74.4,5360.75,0.0,140,379.43999999999994,5880.19,0,74.45486111111111,5880.19,24,True,1,0,1,1,1,1,1,0,0,0,0,7
Female,63,0,0,41,,Yes,Fiber Optic,22,Bank Withdrawal,106.3,4443.45,0.0,130,427.63,5001.08,1,108.37682926829268,5001.08,1,True,1,1,0,1,1,0,1,1,1,0,1,7
Male,38,0,0,60,Offer B,Yes,DSL,25,Bank Withdrawal,39.6,2424.5,38.46,0,0.0,2386.04,0,40.40833333333333,2347.58,24,False,0,0,1,1,1,0,0,0,0,1,0,4
Female,43,0,0,6,,Yes,Fiber Optic,22,Bank Withdrawal,89.3,577.6,0.0,0,15.600000000000001,593.2,1,96.26666666666667,593.2,1,True,1,0,0,0,0,0,1,1,1,1,0,5
Female,29,0,6,46,,Yes,Fiber Optic,48,Credit Card,108.9,4854.3,0.0,0,92.0,4946.3,0,105.52826086956522,4946.3,24,True,1,1,0,1,1,1,1,1,1,1,1,8
Female,46,0,0,15,,No,,0,Mailed Check,19.9,320.45,0.0,0,41.1,361.55,0,21.363333333333333,361.55,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,33,0,1,58,,Yes,Fiber Optic,28,Credit Card,102.1,5885.4,0.0,100,203.57999999999998,6188.98,1,101.47241379310344,6188.98,1,True,1,1,0,0,1,1,1,1,1,0,1,7
Male,60,3,10,23,,No,,0,Credit Card,19.6,426.65,0.0,0,782.92,1209.57,0,18.55,1209.57,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,70,0,1,31,Offer C,Yes,Fiber Optic,21,Bank Withdrawal,98.9,2911.3,0.0,0,1486.45,4397.75,1,93.91290322580646,4397.75,1,True,1,0,0,0,1,1,1,1,0,1,1,6
Male,54,0,1,11,Offer D,Yes,Cable,6,Bank Withdrawal,45.9,521.9,0.0,0,142.45,664.3499999999999,0,47.445454545454545,664.3499999999999,1,False,1,0,0,0,0,0,0,0,0,1,1,2
Female,80,0,0,56,,Yes,Fiber Optic,16,Bank Withdrawal,99.9,5706.3,0.0,0,970.4799999999999,6676.78,0,101.89821428571429,6676.78,24,True,1,1,0,1,1,1,1,0,0,1,1,6
Female,41,3,0,25,Offer C,No,,0,Credit Card,20.05,471.7,0.0,0,321.75,793.45,0,18.868,793.45,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,38,0,0,68,Offer A,Yes,DSL,28,Credit Card,64.35,4539.6,0.0,130,0.0,4669.6,0,66.75882352941177,4669.6,24,True,0,0,1,1,1,1,1,1,1,0,0,8
Female,48,0,0,40,,No,,0,Credit Card,19.65,830.25,0.0,0,1041.2,1871.45,0,20.75625,1871.45,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,46,0,0,36,,Yes,Fiber Optic,22,Bank Withdrawal,84.9,3067.2,0.0,0,887.76,3954.96,1,85.19999999999999,3954.96,1,True,1,1,0,0,0,0,0,1,1,1,1,4
Male,22,0,0,32,Offer C,Yes,Fiber Optic,73,Credit Card,108.15,3432.9,0.0,0,886.08,4318.9800000000005,1,107.278125,4318.9800000000005,1,True,1,1,1,1,0,1,1,1,1,1,1,8
Male,28,3,10,71,Offer A,Yes,DSL,59,Bank Withdrawal,86.85,6263.8,0.0,0,717.81,6981.610000000001,0,88.22253521126761,6981.610000000001,24,True,1,1,1,1,1,1,1,1,1,1,0,9
Male,58,0,2,17,Offer D,Yes,Fiber Optic,2,Bank Withdrawal,102.55,1742.5,0.0,0,171.87,1914.37,0,102.5,1914.37,1,True,1,1,0,1,1,0,1,1,1,1,1,7
Male,55,0,6,18,Offer D,Yes,Fiber Optic,19,Bank Withdrawal,78.2,1468.75,0.0,0,572.22,2040.97,0,81.59722222222223,2040.97,1,False,1,0,0,0,1,1,0,0,0,1,0,4
Female,52,0,0,37,,Yes,Fiber Optic,30,Bank Withdrawal,91.2,3382.3,0.0,0,434.01,3816.3100000000004,0,91.41351351351352,3816.3100000000004,1,False,1,1,1,1,1,0,0,0,0,0,0,5
Male,42,0,0,2,,No,,0,Credit Card,19.35,46.35,0.0,0,88.68,135.03,0,23.175,135.03,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,56,2,6,28,Offer C,Yes,Fiber Optic,24,Bank Withdrawal,70.4,1992.2,0.0,0,362.32,2354.52,0,71.15,2354.52,12,False,1,0,0,0,0,0,0,0,0,1,1,2
Male,34,0,0,9,Offer E,Yes,Cable,19,Credit Card,39.55,373.0,0.0,0,0.0,373.0,0,41.44444444444444,373.0,12,False,0,0,1,1,1,0,0,0,0,1,0,4
Female,63,0,0,1,Offer E,Yes,DSL,24,Bank Withdrawal,50.15,50.15,0.0,50,38.33,138.48000000000002,0,50.15,138.48000000000002,1,False,1,0,1,0,0,0,0,0,0,0,0,3
Male,59,0,1,65,,No,,0,Credit Card,20.4,1414.45,0.0,0,1524.9,2939.3500000000004,0,21.76076923076923,2939.3500000000004,24,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,62,0,0,3,,Yes,Cable,27,Bank Withdrawal,44.6,122.7,0.0,0,46.769999999999996,169.47,0,40.9,169.47,1,False,1,0,0,0,0,0,0,0,0,1,0,2
Female,31,0,0,1,Offer E,Yes,DSL,8,Bank Withdrawal,34.7,34.7,0.0,0,0.0,34.7,1,34.7,34.7,1,True,0,0,0,0,0,0,1,0,0,1,1,2
Male,24,0,3,36,Offer C,Yes,Fiber Optic,41,Bank Withdrawal,93.6,3366.05,16.56,0,1487.8799999999999,4837.37,0,93.5013888888889,4820.8099999999995,1,True,1,0,1,0,0,0,1,1,1,1,1,6
Male,21,0,0,23,,Yes,Cable,69,Bank Withdrawal,90.6,1943.2,4.73,0,889.8699999999999,2828.34,1,84.48695652173913,2823.61,1,True,1,1,0,0,0,1,1,0,1,1,1,5
Male,21,3,9,22,Offer D,Yes,DSL,82,Credit Card,57.95,1271.8,0.0,0,936.76,2208.56,0,57.809090909090905,2208.56,1,True,1,0,1,1,0,1,0,0,1,1,1,6
Female,56,0,1,72,,Yes,Fiber Optic,18,Credit Card,112.1,7965.95,18.88,0,328.32,8275.39,0,110.63819444444444,8256.51,24,True,1,1,1,1,1,1,1,1,1,1,0,9
Female,31,0,7,17,,Yes,Fiber Optic,9,Bank Withdrawal,88.25,1460.65,0.0,0,304.47,1765.1200000000001,1,85.92058823529412,1765.1200000000001,1,True,1,1,0,0,1,0,1,0,0,1,0,4
Female,20,0,0,3,,Yes,Fiber Optic,73,Bank Withdrawal,85.8,272.2,0.0,0,31.799999999999997,304.0,1,90.73333333333333,304.0,1,True,1,0,0,0,0,1,0,1,1,1,0,5
Male,31,0,1,58,Offer B,Yes,Cable,21,Credit Card,60.3,3563.8,0.0,0,998.76,4562.56,1,61.4448275862069,4562.56,12,False,1,0,1,1,1,0,0,0,0,1,0,5
Male,60,0,1,67,,Yes,DSL,18,Credit Card,81.35,5398.6,0.0,0,3031.75,8430.35,0,80.57611940298509,8430.35,24,True,1,0,1,1,1,0,1,1,1,1,0,8
Male,72,0,0,34,,Yes,Fiber Optic,12,Bank Withdrawal,99.85,3343.15,0.0,0,1190.0,4533.15,0,98.32794117647059,4533.15,12,True,1,0,0,1,1,0,1,1,0,1,1,6
Male,56,0,0,10,,No,,0,Credit Card,20.0,198.7,0.0,0,44.2,242.89999999999998,0,19.869999999999997,242.89999999999998,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,42,0,0,69,Offer A,Yes,DSL,28,Credit Card,85.35,5897.4,0.0,0,1274.4299999999998,7171.83,0,85.4695652173913,7171.83,24,True,1,1,1,0,1,1,1,1,1,1,1,8
Male,38,0,0,40,,Yes,Cable,19,Credit Card,62.05,2511.55,0.0,0,0.0,2511.55,0,62.78875000000001,2511.55,12,True,0,0,1,1,1,0,1,1,1,1,0,7
Male,64,0,0,20,Offer D,Yes,DSL,29,Credit Card,64.4,1398.6,0.0,0,252.0,1650.6,0,69.92999999999999,1650.6,1,True,1,0,1,0,1,0,0,1,1,1,0,6
Female,61,1,9,46,,No,,0,Credit Card,19.4,967.85,0.0,0,2185.0,3152.85,0,21.04021739130435,3152.85,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,28,0,1,2,,Yes,Fiber Optic,41,Bank Withdrawal,74.4,139.4,0.0,0,19.58,158.98000000000002,1,69.7,158.98000000000002,1,False,1,0,1,0,0,0,0,0,0,1,1,3
Female,76,2,1,1,Offer E,Yes,Fiber Optic,30,Mailed Check,70.45,70.45,0.0,0,15.28,85.73,1,70.45,85.73,1,False,1,0,0,0,0,0,0,0,0,1,1,2
Female,44,0,7,72,,Yes,Fiber Optic,7,Credit Card,105.0,7589.8,0.0,0,473.76,8063.56,0,105.41388888888889,8063.56,24,True,1,1,1,0,1,0,1,1,1,1,1,7
Male,28,3,0,70,,No,,0,Credit Card,25.15,1790.15,0.0,0,85.39999999999999,1875.5500000000002,0,25.57357142857143,1875.5500000000002,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,34,0,0,2,,No,,0,Credit Card,19.3,44.4,0.0,0,99.82,144.22,0,22.2,144.22,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,25,3,0,23,Offer D,Yes,DSL,47,Bank Withdrawal,55.3,1284.2,0.0,0,36.34,1320.54,0,55.834782608695654,1320.54,1,True,1,0,0,1,0,1,0,0,1,1,1,5
Male,58,0,4,36,Offer C,Yes,Fiber Optic,12,Bank Withdrawal,95.4,3474.2,0.0,0,1460.8799999999999,4935.08,0,96.50555555555555,4935.08,1,True,1,1,0,0,0,0,1,1,1,1,1,5
Male,70,0,0,59,,Yes,Fiber Optic,15,Bank Withdrawal,93.85,5574.75,8.13,0,636.02,6202.639999999999,1,94.48728813559322,6194.509999999999,1,True,1,1,0,0,0,0,1,1,0,1,1,4
